#{"t_start": 1660651925.987635, "env_id": null}
r,l,t
0.018165,20,2570.41648
0.533401,22,2572.232921
0.017997,19,2573.70692
0.457371,43,2577.636099
4.621158,29,2580.891953
3.040437,132,2592.220986
0.017736,99,2599.903716
0.018784,83,2605.893703
0.143918,615,2685.06675
0.016014,74,2691.208635
0.017799,170,2705.749056
14.175019,199,2731.851858
14.365217,148,2756.408724
15.33555,88,2769.322704
10.884014,61,2779.474516
11.252264,53,2788.695515
8.219924,43,2795.180184
10.394967,23,2797.369599
6.164074,38,2800.302044
14.442421,38,2803.809011
12.089069,31,2806.68857
10.240784,27,2809.333833
9.998109,400,2919.945124
9.395745,40,2922.972153
8.986417,35,2925.314818
3.704323,30,2927.242831
1.51849,26,2929.006393
1.589452,26,2930.812329
1.350523,26,2932.663842
2.205555,27,2934.630701
0.922239,25,2936.438267
2.213255,28,2938.425964
7.230092,50,2945.883703
1.266199,26,2947.773741
3.227076,31,2950.541973
6.877317,35,2953.758826
4.00832,28,2955.854296
2.915551,29,2958.459867
4.952257,30,2961.072523
5.000046,31,2963.693292
5.303928,36,2966.790931
23.02558,54,2974.828798
22.062648,61,2980.323741
16.136821,238,3027.09224
11.429253,51,3030.774254
16.922705,400,3130.506931
19.990634,64,3134.937269
19.25854,367,3217.75018
14.509025,72,3222.277371
13.059035,324,3295.19984
15.814733,63,3299.457349
49.062999,92,3312.466055
15.302089,50,3317.782604
11.956982,42,3321.810977
15.891832,47,3327.532299
22.74196,57,3331.373994
24.833097,60,3335.300381
16.790268,46,3338.536643
17.559844,50,3342.612578
12.60824,41,3345.639991
13.426685,41,3348.424243
17.293055,47,3351.434857
18.139208,53,3354.750759
15.146044,45,3357.551763
15.18562,45,3360.573664
14.507316,44,3363.356807
9.796546,37,3365.68518
11.17651,40,3368.132244
14.205842,43,3370.997178
14.107455,43,3373.700204
11.173748,42,3376.464099
9.637818,42,3379.176791
15.95463,49,3382.398712
13.731877,48,3385.712744
11.206147,41,3388.357023
13.82811,47,3391.698426
15.416336,48,3394.903274
12.898909,51,3398.225656
18.912825,58,3402.49494
14.171397,49,3405.763415
11.439843,47,3408.701862
11.06817,45,3411.505329
14.826591,50,3414.565048
17.022325,51,3417.981554
16.235947,51,3421.316674
9.975869,46,3424.342464
20.028037,59,3428.156337
18.138956,56,3431.615656
23.233418,90,3437.559489
26.851727,60,3441.686954
29.193625,67,3446.346405
33.721049,87,3455.987667
27.42282,83,3462.001475
30.411273,66,3466.795739
26.424539,56,3470.565835
20.710814,63,3474.844646
21.504102,62,3478.919701
33.654582,67,3483.339587
34.896408,76,3488.245686
18.348414,134,3497.172718
26.858265,54,3500.820304
19.453783,58,3504.683526
20.395204,58,3508.508917
26.576221,59,3512.587703
25.108172,71,3517.247697
16.915876,111,3524.281392
22.089114,76,3529.334379
24.149008,78,3534.55665
25.267964,85,3540.054543
20.89593,96,3546.329514
52.18006,91,3552.273629
25.431115,84,3557.713545
24.060174,100,3564.482957
